"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,0.724996075833774,-0.0401882205382764,0.724996075833774,1,-0.416930454196389,-0.0401882205382764,-0.416930454196389,1
"2",1,0.00852330462765272,-0.667850577312388,0.00852330462765272,1,-0.0447015436787555,-0.667850577312388,-0.0447015436787555,1
"3",1,0.274020282821497,-0.507956411744898,0.274020282821497,1,0.265754857659285,-0.507956411744898,0.265754857659285,1
"4",1,-0.165921559959742,0.545762499221076,-0.165921559959742,1,-0.129999386723698,0.545762499221076,-0.129999386723698,1
"5",1,0.11449419341872,0.364226837153663,0.11449419341872,1,0.435551630641248,0.364226837153663,0.435551630641248,1
"6",1,0.11449419341872,0.364226837153663,0.11449419341872,1,0.435551630641248,0.364226837153663,0.435551630641248,1
"7",1,0.11449419341872,0.364226837153663,0.11449419341872,1,0.435551630641248,0.364226837153663,0.435551630641248,1
"8",1,-0.00910349318484238,0.718339255475842,-0.00910349318484238,1,-0.586247147083986,0.718339255475842,-0.586247147083986,1
"9",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"10",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"11",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"12",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"13",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"14",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"15",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"16",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"17",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"18",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"19",1,0.802836939677969,-0.779820489769523,0.802836939677969,1,-0.977394517729699,-0.779820489769523,-0.977394517729699,1
"20",1,0.51134960279591,-0.644215630595017,0.51134960279591,1,-0.0367900993688685,-0.644215630595017,-0.0367900993688685,1
"21",1,0.51134960279591,-0.644215630595017,0.51134960279591,1,-0.0367900993688685,-0.644215630595017,-0.0367900993688685,1
"22",1,0.51134960279591,-0.644215630595017,0.51134960279591,1,-0.0367900993688685,-0.644215630595017,-0.0367900993688685,1
"23",1,0.51134960279591,-0.644215630595017,0.51134960279591,1,-0.0367900993688685,-0.644215630595017,-0.0367900993688685,1
"24",1,0.51134960279591,-0.644215630595017,0.51134960279591,1,-0.0367900993688685,-0.644215630595017,-0.0367900993688685,1
"25",1,0.783297086475054,-0.229492992513767,0.783297086475054,1,0.341590002645424,-0.229492992513767,0.341590002645424,1
"26",1,-0.0925075843591179,0.0828883101748654,-0.0925075843591179,1,0.410790850065928,0.0828883101748654,0.410790850065928,1
"27",1,-0.0925075843591179,0.0828883101748654,-0.0925075843591179,1,0.410790850065928,0.0828883101748654,0.410790850065928,1
"28",1,-0.323059977433504,0.843071189623851,-0.323059977433504,1,-0.129396433815961,0.843071189623851,-0.129396433815961,1
"29",1,-0.752336273342158,-0.310848128343046,-0.752336273342158,1,0.0589899226962725,-0.310848128343046,0.0589899226962725,1
"30",1,-0.752336273342158,-0.310848128343046,-0.752336273342158,1,0.0589899226962725,-0.310848128343046,0.0589899226962725,1
"31",1,0.142372807408233,0.70504257147232,0.142372807408233,1,0.238651979259992,0.70504257147232,0.238651979259992,1
"32",1,0.142372807408233,0.70504257147232,0.142372807408233,1,0.238651979259992,0.70504257147232,0.238651979259992,1
"33",1,0.142372807408233,0.70504257147232,0.142372807408233,1,0.238651979259992,0.70504257147232,0.238651979259992,1
"34",1,0.318213917226988,0.506637260594445,0.318213917226988,1,0.0245544305708256,0.506637260594445,0.0245544305708256,1
"35",1,0.523258850476929,-0.765540790190326,0.523258850476929,1,-0.219367698564406,-0.765540790190326,-0.219367698564406,1
"36",1,0.523258850476929,-0.765540790190326,0.523258850476929,1,-0.219367698564406,-0.765540790190326,-0.219367698564406,1
"37",1,0.523258850476929,-0.765540790190326,0.523258850476929,1,-0.219367698564406,-0.765540790190326,-0.219367698564406,1
"38",1,-0.655055622510231,0.804984035676568,-0.655055622510231,1,-0.511481093367044,0.804984035676568,-0.511481093367044,1
"39",1,-0.655055622510231,0.804984035676568,-0.655055622510231,1,-0.511481093367044,0.804984035676568,-0.511481093367044,1
"40",1,-0.655055622510231,0.804984035676568,-0.655055622510231,1,-0.511481093367044,0.804984035676568,-0.511481093367044,1
"41",1,-0.77826755583409,-0.707157147904306,-0.77826755583409,1,0.718500666992184,-0.707157147904306,0.718500666992184,1
"42",1,0.493067534655613,-0.699155633964341,0.493067534655613,1,0.240306020295172,-0.699155633964341,0.240306020295172,1
"43",1,0.493067534655613,-0.699155633964341,0.493067534655613,1,0.240306020295172,-0.699155633964341,0.240306020295172,1
"44",1,0.493067534655613,-0.699155633964341,0.493067534655613,1,0.240306020295172,-0.699155633964341,0.240306020295172,1
