"","V1","V2","V3"
"1",1.5,0.5,0.01
"2",1.49805282050151,0.492622565810291,0.0181217072578336
"3",1.49818038147592,0.458440955492291,0.028271466874297
"4",1.46106699887588,0.550222781454113,0.0604598784730057
"5",1.53094182946834,0.560938126882631,0.0535861644267053
"6",1.45902780685939,0.528526635568212,0.0508585566623076
"7",1.45902780685939,0.528526635568212,0.0508585566623076
"8",1.41296112795419,0.497671858376072,0.05487326753135
"9",1.41296112795419,0.497671858376072,0.05487326753135
"10",1.50220119957792,0.547042284738752,0.0719445003620903
"11",1.56873223265978,0.608874033476782,0.0629330967207671
"12",1.52886020347257,0.571593872900074,0.0447989190554953
"13",1.49207975144159,0.557007567280027,0.0478378731756874
"14",1.49207975144159,0.557007567280027,0.0478378731756874
"15",1.49207975144159,0.557007567280027,0.0478378731756874
"16",1.59127510587009,0.540806118303228,0.0409969449751407
"17",1.59127510587009,0.540806118303228,0.0409969449751407
"18",1.59127510587009,0.540806118303228,0.0409969449751407
"19",1.59127510587009,0.540806118303228,0.0409969449751407
"20",1.59127510587009,0.540806118303228,0.0409969449751407
"21",1.59127510587009,0.540806118303228,0.0409969449751407
"22",1.59127510587009,0.540806118303228,0.0409969449751407
"23",1.59127510587009,0.540806118303228,0.0409969449751407
"24",1.65546183449069,0.550123652819906,0.0303660545243419
"25",1.65546183449069,0.550123652819906,0.0303660545243419
"26",1.65546183449069,0.550123652819906,0.0303660545243419
"27",1.65546183449069,0.550123652819906,0.0303660545243419
"28",1.68285875810384,0.610801647657091,0.0422357776590125
"29",1.67144016359874,0.629861971467854,0.0493876986453898
"30",1.67144016359874,0.629861971467854,0.0493876986453898
"31",1.63918523579971,0.684665918305326,0.052865483158243
"32",1.69229134805763,0.682347767783416,0.0431091609879458
"33",1.68983674292834,0.705409012155681,0.0436423792516668
"34",1.69675317017577,0.765076038165771,0.066976790200332
"35",1.69675317017577,0.765076038165771,0.066976790200332
"36",1.66615174194352,0.891638244502707,0.0694545159142198
"37",1.700909753592,0.97200607569702,0.0553139117113055
"38",1.69036103803735,0.975382675249658,0.0553076508054966
"39",1.69036103803735,0.975382675249658,0.0553076508054966
"40",1.69036103803735,0.975382675249658,0.0553076508054966
"41",1.72435075352686,0.959351613970845,0.0486100170514666
"42",1.72435075352686,0.959351613970845,0.0486100170514666
"43",1.69821980191386,0.941045336678481,0.0422651336335328
"44",1.69821980191386,0.941045336678481,0.0422651336335328
"45",1.80669667295545,0.961742347946307,0.0344723001404864
"46",1.89305397850508,1.00164287347874,0.0149716754879627
"47",1.84586875294713,1.05863611470941,0.0317447945606402
"48",1.79811133748992,1.05842558179809,0.045411369289295
"49",1.79811133748992,1.05842558179809,0.045411369289295
"50",1.77663481783409,1.08151414074768,0.0394701702496582
"51",1.80930541987893,1.11462702736439,0.0441934612347153
"52",1.80930541987893,1.11462702736439,0.0441934612347153
"53",1.80930541987893,1.11462702736439,0.0441934612347153
"54",1.80930541987893,1.11462702736439,0.0441934612347153
"55",1.80930541987893,1.11462702736439,0.0441934612347153
"56",1.80930541987893,1.11462702736439,0.0441934612347153
"57",1.80930541987893,1.11462702736439,0.0441934612347153
"58",1.80930541987893,1.11462702736439,0.0441934612347153
"59",1.71453945140622,1.0645805555698,0.054815258694473
"60",1.71453945140622,1.0645805555698,0.054815258694473
"61",1.71990507215377,1.04891383828607,0.0622424316459514
"62",1.71496483148201,1.03671825735136,0.0405887968616618
"63",1.71496483148201,1.03671825735136,0.0405887968616618
"64",1.78744666820436,1.02541477795369,0.0628979599925912
"65",1.78744666820436,1.02541477795369,0.0628979599925912
"66",1.85154319262613,0.970086742976562,0.0689780631729249
"67",1.85154319262613,0.970086742976562,0.0689780631729249
"68",1.85154319262613,0.970086742976562,0.0689780631729249
"69",1.84977687475185,0.954821952114047,0.037729630559707
"70",1.89246072190996,0.998272801478152,0.0381548241096261
"71",1.89246072190996,0.998272801478152,0.0381548241096261
"72",1.91554160128513,0.989241736089966,0.0380261304802587
"73",1.94752814928559,1.0140893989569,0.0333766758344558
"74",1.94752814928559,1.0140893989569,0.0333766758344558
"75",1.94752814928559,1.0140893989569,0.0333766758344558
"76",1.94752814928559,1.0140893989569,0.0333766758344558
"77",1.91101489523556,0.948076945953543,0.0109609017604562
"78",1.91101489523556,0.948076945953543,0.0109609017604562
"79",1.90705559570903,0.922165457665163,0.0175653982532449
"80",1.90705559570903,0.922165457665163,0.0175653982532449
"81",1.93714672252406,0.947231001145309,0.00908388226697039
"82",1.93714672252406,0.947231001145309,0.00908388226697039
"83",1.97174501216746,0.94445333723335,0.0322342644168447
"84",1.97174501216746,0.94445333723335,0.0322342644168447
"85",1.86076067173751,0.976149717847978,0.0557081377738669
"86",1.86076067173751,0.976149717847978,0.0557081377738669
"87",1.86076067173751,0.976149717847978,0.0557081377738669
"88",1.86076067173751,0.976149717847978,0.0557081377738669
"89",1.86076067173751,0.976149717847978,0.0557081377738669
"90",1.86076067173751,0.976149717847978,0.0557081377738669
"91",1.86076067173751,0.976149717847978,0.0557081377738669
"92",1.86076067173751,0.976149717847978,0.0557081377738669
"93",1.91339060326926,0.954005020408721,0.0543415081041117
"94",1.91339060326926,0.954005020408721,0.0543415081041117
"95",1.91339060326926,0.954005020408721,0.0543415081041117
"96",1.91339060326926,0.954005020408721,0.0543415081041117
"97",1.94239461493383,0.961596714591307,0.0483478749263265
"98",1.94239461493383,0.961596714591307,0.0483478749263265
"99",1.94239461493383,0.961596714591307,0.0483478749263265
"100",2.01651325076063,0.974184905928415,0.0491970483375858
"101",2.01651325076063,0.974184905928415,0.0491970483375858
"102",2.01651325076063,0.974184905928415,0.0491970483375858
"103",2.0275603618677,0.999765190661011,0.0512841330917111
"104",2.0275603618677,0.999765190661011,0.0512841330917111
"105",2.0275603618677,0.999765190661011,0.0512841330917111
"106",2.0275603618677,0.999765190661011,0.0512841330917111
"107",2.0275603618677,0.999765190661011,0.0512841330917111
"108",2.0275603618677,0.999765190661011,0.0512841330917111
"109",2.0275603618677,0.999765190661011,0.0512841330917111
"110",2.01594019836077,1.00377576879071,0.0484142107669474
"111",2.01594019836077,1.00377576879071,0.0484142107669474
"112",2.0838312818196,0.957302720935674,0.051739518978521
"113",2.0838312818196,0.957302720935674,0.051739518978521
"114",2.0838312818196,0.957302720935674,0.051739518978521
"115",2.0838312818196,0.957302720935674,0.051739518978521
"116",2.06129726799689,0.894706266698019,0.0472687615746267
"117",2.06129726799689,0.894706266698019,0.0472687615746267
"118",2.14660379017228,0.87243499241072,0.0315018852978072
"119",2.17533802965042,0.89996980527862,0.0125236105485935
"120",2.16944358848475,0.909556835247025,0.0193329362707218
